sampleid	percent	reads	taxon_id	Kingdom	Phylum
NT10PM03	0.014154	771	62680	Bacteria	Candidatus Marinimicrobia
NT10PM03	0.014136	770	1752716	Bacteria	Candidatus Dadabacteria
NT10PM03	0.013989	762	74015	Bacteria	Candidatus Latescibacteria
NT10PM03	0.010593	577	1853220	Bacteria	Rhodothermaeota
NT10PM03	0.010262	559	142187	Bacteria	Candidatus Hydrogenedentes
NT10PM03	0.009932	541	200940	Bacteria	Thermodesulfobacteria
NT10PM03	0.009418	513	200783	Bacteria	Aquificae
NT10PM03	0.008977	489	134625	Bacteria	Kiritimatiellaeota
NT10PM03	0.008849	482	1817806	Bacteria	Candidatus Handelsmanbacteria
NT10PM03	0.008537	465	200295	Bacteria	Candidatus Sumerlaeota
NT10PM03	0.008225	448	544448	Bacteria	Tenericutes
NT10PM03	0.007931	432	1619053	Bacteria	Candidatus Peregrinibacteria
NT10PM03	0.007766	423	32066	Bacteria	Fusobacteria
NT10PM03	0.007766	423	221216	Bacteria	Candidatus Parcubacteria
NT10PM03	0.006554	357	65842	Bacteria	Fibrobacteres
NT10PM03	0.006499	354	1052815	Bacteria	Candidatus Aerophobetes
NT10PM03	0.006022	328	456828	Bacteria	Candidatus Cloacimonetes
NT10PM03	0.004847	264	1752737	Bacteria	Candidatus Moranbacteria
NT10PM03	0.004792	261	1752734	Bacteria	Candidatus Kaiserbacteria
NT10PM03	0.004736	258	67818	Bacteria	Atribacterota
NT10PM03	0.004498	245	200930	Bacteria	Deferribacteres
NT10PM03	0.004149	226	1752723	Bacteria	Candidatus Roizmanbacteria
NT10PM03	0.004131	225	1752732	Bacteria	Candidatus Uhrbacteria
NT10PM03	0.004057	221	1752728	Bacteria	Candidatus Falkowbacteria
NT10PM03	0.004039	220	1703755	Bacteria	candidate division WOR-3
NT10PM03	0.003984	217	2093358	Bacteria	Candidatus Abyssubacteria
NT10PM03	0.00391	213	67810	Bacteria	Candidatus Bipolaricaulota
NT10PM03	0.003763	205	1752722	Bacteria	Candidatus Woesebacteria
NT10PM03	0.003745	204	2109258	Bacteria	Abditibacteriota
NT10PM03	0.003727	203	1817811	Bacteria	Candidatus Schekmanbacteria
NT10PM03	0.00369	201	1752731	Bacteria	Candidatus Magasanikbacteria
NT10PM03	0.003653	199	200938	Bacteria	Chrysiogenetes
NT10PM03	0.003286	179	1817810	Bacteria	Candidatus Riflebacteria
NT10PM03	0.003139	171	1817808	Bacteria	Candidatus Margulisbacteria
NT10PM03	0.002846	155	1752729	Bacteria	Candidatus Nomurabacteria
NT10PM03	0.002533	138	1662329	Bacteria	Candidatus Kapabacteria
NT10PM03	0.002497	136	1752720	Bacteria	Candidatus Gottesmanbacteria
NT10PM03	0.002387	130	1817807	Bacteria	Candidatus Lindowbacteria
NT10PM03	0.002185	119	422282	Bacteria	candidate division WWE3
NT10PM03	0.00213	116	1817797	Bacteria	Candidatus Coatesbacteria
NT10PM03	0.002093	114	1752719	Bacteria	Candidatus Levybacteria
NT10PM03	0.002019	110	1729712	Bacteria	Candidatus Fermentibacteria
NT10PM03	0.002019	110	1752733	Bacteria	Candidatus Yanofskybacteria
NT10PM03	0.002001	109	1817919	Bacteria	Candidatus Taylorbacteria
NT10PM03	0.001928	105	1817812	Bacteria	Candidatus Wallbacteria
NT10PM03	0.001891	103	1817799	Bacteria	Candidatus Doudnabacteria
NT10PM03	0.001854	101	1817805	Bacteria	Candidatus Glassbacteria
NT10PM03	0.001762	96	2798537	Bacteria	Candidatus Blackallbacteria
NT10PM03	0.001707	93	1817911	Bacteria	Candidatus Nealsonbacteria
NT10PM03	0.001707	93	1819803	Bacteria	Candidatus Desantisbacteria
NT10PM03	0.00156	85	1752718	Bacteria	Candidatus Daviesbacteria
NT10PM03	0.001505	82	1618330	Bacteria	Candidatus Berkelbacteria
NT10PM03	0.001414	77	1817903	Bacteria	Candidatus Buchananbacteria
NT10PM03	0.001377	75	1817809	Bacteria	Candidatus Raymondbacteria
NT10PM03	0.001322	72	1817905	Bacteria	Candidatus Harrisonbacteria
NT10PM03	0.001322	72	1817925	Bacteria	Candidatus Zambryskibacteria
NT10PM03	0.001248	68	1817909	Bacteria	Candidatus Liptonbacteria
NT10PM03	0.00123	67	67814	Bacteria	Caldiserica
NT10PM03	0.001138	62	1752735	Bacteria	Candidatus Wolfebacteria
NT10PM03	0.001138	62	2498705	Bacteria	Candidatus Cryosericota
NT10PM03	0.00112	61	1817914	Bacteria	Candidatus Ryanbacteria
NT10PM03	0.001083	59	1817803	Bacteria	Candidatus Fischerbacteria
NT10PM03	0.001065	58	1752738	Bacteria	Candidatus Giovannonibacteria
NT10PM03	0.001046	57	1752717	Bacteria	Candidatus Curtissbacteria
NT10PM03	0.001046	57	1817908	Bacteria	Candidatus Komeilibacteria
NT10PM03	0.00101	55	1817802	Bacteria	Candidatus Firestonebacteria
NT10PM03	0.000991	54	68297	Bacteria	Dictyoglomi
NT10PM03	0.000973	53	1752721	Bacteria	Candidatus Shapirobacteria
NT10PM03	0.000936	51	1817917	Bacteria	Candidatus Sungbacteria
NT10PM03	0.000918	50	1817800	Bacteria	Candidatus Edwardsbacteria
NT10PM03	0.000881	48	1130266	Bacteria	Candidatus Hydrothermae
NT10PM03	0.000844	46	67820	Bacteria	Candidatus Microgenomates
NT10PM03	0.000844	46	1817910	Bacteria	Candidatus Lloydbacteria
NT10PM03	0.000808	44	1752726	Bacteria	Candidatus Beckwithbacteria
NT10PM03	0.000789	43	1752730	Bacteria	Candidatus Amesbacteria
NT10PM03	0.000789	43	1817916	Bacteria	Candidatus Staskawiczbacteria
NT10PM03	0.000771	42	1817907	Bacteria	Candidatus Kerfeldbacteria
NT10PM03	0.000771	42	2576005	Bacteria	candidate division LCP-89
NT10PM03	0.000753	41	1817899	Bacteria	Candidatus Woykebacteria
NT10PM03	0.000753	41	1817924	Bacteria	Candidatus Yonathbacteria
NT10PM03	0.000734	40	1817804	Bacteria	Candidatus Fraserbacteria
NT10PM03	0.000734	40	1817913	Bacteria	Candidatus Portnoybacteria
NT10PM03	0.000716	39	363464	Bacteria	Candidatus Gracilibacteria
NT10PM03	0.000716	39	1752724	Bacteria	Candidatus Pacebacteria
NT10PM03	0.000679	37	1752727	Bacteria	Candidatus Campbellbacteria
NT10PM03	0.000679	37	1752739	Bacteria	Candidatus Jorgensenbacteria
NT10PM03	0.000624	34	2093364	Bacteria	Candidatus Aureabacteria
NT10PM03	0.000606	33	2013583	Bacteria	Candidatus Goldbacteria
NT10PM03	0.000587	32	1817904	Bacteria	Candidatus Colwellbacteria
NT10PM03	0.000569	31	1752725	Bacteria	Candidatus Collierbacteria
NT10PM03	0.000569	31	1752736	Bacteria	Candidatus Adlerbacteria
NT10PM03	0.000569	31	1752741	Bacteria	Candidatus Azambacteria
NT10PM03	0.000569	31	1817923	Bacteria	Candidatus Wildermuthbacteria
NT10PM03	0.000551	30	1817922	Bacteria	Candidatus Vogelbacteria
NT10PM03	0.000514	28	1817901	Bacteria	Candidatus Andersenbacteria
NT10PM03	0.000422	23	2138240	Bacteria	Coprothermobacterota
NT10PM03	0.000386	21	1817912	Bacteria	Candidatus Niyogibacteria
NT10PM03	0.000367	20	2301208	Bacteria	Candidatus Cerribacteria
NT10PM03	0.000349	19	1817920	Bacteria	Candidatus Terrybacteria
NT10PM03	0.00033	18	2798536	Bacteria	Candidatus Gribaldobacteria
NT10PM03	0.000312	17	1817796	Bacteria	Candidatus Abawacabacteria
NT10PM03	0.000312	17	2767197	Bacteria	Candidatus Muirbacteria
NT10PM03	0.000294	16	1704031	Bacteria	candidate division KD3-62
NT10PM03	0.000257	14	221235	Bacteria	Candidatus Absconditabacteria
NT10PM03	0.000257	14	1752740	Bacteria	Candidatus Kuenenbacteria
NT10PM03	0.000257	14	1817900	Bacteria	Candidatus Chisholmbacteria
NT10PM03	0.000239	13	2703810	Bacteria	Candidatus Mcinerneyibacteriota
NT10PM03	0.00022	12	1618339	Bacteria	candidate division CPR2
NT10PM03	0.000202	11	1618338	Bacteria	candidate division CPR1
NT10PM03	0.000202	11	1817918	Bacteria	Candidatus Tagabacteria
NT10PM03	0.000184	10	1817898	Bacteria	Candidatus Blackburnbacteria
NT10PM03	0.000184	10	1817926	Bacteria	Candidatus Wirthbacteria
NT10PM03	0.000165	9	1817798	Bacteria	Candidatus Delongbacteria
NT10PM03	0.000129	7	1618340	Bacteria	candidate division CPR3
NT10PM03	0.000129	7	1817915	Bacteria	Candidatus Spechtbacteria
NT10PM03	0.000092	5	1817902	Bacteria	Candidatus Brennerbacteria
NT10PM03	0.000092	5	1817906	Bacteria	Candidatus Jacksonbacteria
DT02PM02	4.536544	291365	NA	cannot be assigned to a (non-viral) phylum	
DT02PM03	3.835979	276425	NA	cannot be assigned to a (non-viral) phylum	
DT02PM10	3.99571	282532	NA	cannot be assigned to a (non-viral) phylum	
DT04PM03	3.504713	237531	NA	cannot be assigned to a (non-viral) phylum	
DT04PM07	3.542894	246293	NA	cannot be assigned to a (non-viral) phylum	
DT06PM10	3.90818	253381	NA	cannot be assigned to a (non-viral) phylum	
DT08PM01	4.037001	255336	NA	cannot be assigned to a (non-viral) phylum	
DT09PM03	4.614373	280522	NA	cannot be assigned to a (non-viral) phylum	
DT10PM04	3.643286	230509	NA	cannot be assigned to a (non-viral) phylum	
DT10PM09	4.56073	245779	NA	cannot be assigned to a (non-viral) phylum	
NT02PM01	3.365852	156115	NA	cannot be assigned to a (non-viral) phylum	
NT02PM03	3.594642	207344	NA	cannot be assigned to a (non-viral) phylum	
NT02PM04	3.82916	213809	NA	cannot be assigned to a (non-viral) phylum	
NT02PM10	3.283777	228427	NA	cannot be assigned to a (non-viral) phylum	
NT05PM09	2.638265	186881	NA	cannot be assigned to a (non-viral) phylum	
NT06PM03	3.100597	193309	NA	cannot be assigned to a (non-viral) phylum	
NT06PM04	3.902937	253530	NA	cannot be assigned to a (non-viral) phylum	
NT08PM03	3.200557	212559	NA	cannot be assigned to a (non-viral) phylum	
NT09PM08	3.090332	205566	NA	cannot be assigned to a (non-viral) phylum	
NT10PM03	3.50498	190921	NA	cannot be assigned to a (non-viral) phylum	
DT02PM02	1.109111	71234	4890	Eukaryota	Ascomycota
DT02PM02	0.788899	50668	5204	Eukaryota	Basidiomycota
DT02PM02	0.131597	8452	1913637	Eukaryota	Mucoromycota
DT02PM02	0.110547	7100	3041	Eukaryota	Chlorophyta
DT02PM02	0.081742	5250	5878	Eukaryota	Ciliophora
DT02PM02	0.048329	3104	4762	Eukaryota	Oomycota
DT02PM02	0.032479	2086	33682	Eukaryota	Euglenozoa
DT02PM02	0.029287	1881	2605435	Eukaryota	Evosea
DT02PM02	0.02731	1754	5794	Eukaryota	Apicomplexa
DT02PM02	0.02717	1745	4761	Eukaryota	Chytridiomycota
DT02PM02	0.020085	1290	2763	Eukaryota	Rhodophyta
DT02PM02	0.019774	1270	2836	Eukaryota	Bacillariophyta
DT02PM02	0.015072	968	2830	Eukaryota	Haptophyta
DT02PM02	0.01392	894	1913638	Eukaryota	Zoopagomycota
DT02PM02	0.008719	560	555280	Eukaryota	Discosea
DT02PM02	0.006602	424	2604748	Eukaryota	Endomyxa
DT02PM02	0.006057	389	5752	Eukaryota	Heterolobosea
DT02PM02	0.0052	334	6029	Eukaryota	Microsporidia
DT02PM02	0.004655	299	451459	Eukaryota	Blastocladiomycota
DT02PM02	0.004531	291	2497438	Eukaryota	Perkinsozoa
DT02PM02	0.004017	258	29178	Eukaryota	Foraminifera
DT02PM02	0.004001	257	207245	Eukaryota	Fornicata
DT02PM02	0.003519	226	5719	Eukaryota	Parabasalia
DT02PM02	0.003394	218	1031332	Eukaryota	Cryptomycota
DT02PM02	0.002522	162	2662611	Eukaryota	Preaxostyla
DT02PM02	0.0019	122	2202805	Eukaryota	Olpidiomycota
DT02PM02	0.000638	41	136419	Eukaryota	Cercozoa
DT02PM02	0.000265	17	1736114	Eukaryota	Imbricatea
DT02PM02	0.000109	7	555369	Eukaryota	Tubulinea
DT02PM03	1.993307	143640	4890	Eukaryota	Ascomycota
DT02PM03	1.162138	83745	5204	Eukaryota	Basidiomycota
DT02PM03	0.129015	9297	1913637	Eukaryota	Mucoromycota
DT02PM03	0.103218	7438	3041	Eukaryota	Chlorophyta
DT02PM03	0.047016	3388	4762	Eukaryota	Oomycota
DT02PM03	0.042755	3081	5878	Eukaryota	Ciliophora
DT02PM03	0.025409	1831	5794	Eukaryota	Apicomplexa
DT02PM03	0.025173	1814	2605435	Eukaryota	Evosea
DT02PM03	0.025118	1810	33682	Eukaryota	Euglenozoa
DT02PM03	0.024007	1730	4761	Eukaryota	Chytridiomycota
DT02PM03	0.019622	1414	2763	Eukaryota	Rhodophyta
DT02PM03	0.015764	1136	2836	Eukaryota	Bacillariophyta
DT02PM03	0.014377	1036	2830	Eukaryota	Haptophyta
DT02PM03	0.013211	952	1913638	Eukaryota	Zoopagomycota
DT02PM03	0.007022	506	555280	Eukaryota	Discosea
DT02PM03	0.00476	343	451459	Eukaryota	Blastocladiomycota
DT02PM03	0.004677	337	6029	Eukaryota	Microsporidia
DT02PM03	0.004399	317	2497438	Eukaryota	Perkinsozoa
DT02PM03	0.004302	310	5752	Eukaryota	Heterolobosea
DT02PM03	0.004094	295	2604748	Eukaryota	Endomyxa
DT02PM03	0.003483	251	207245	Eukaryota	Fornicata
DT02PM03	0.003483	251	1031332	Eukaryota	Cryptomycota
DT02PM03	0.002692	194	5719	Eukaryota	Parabasalia
DT02PM03	0.002664	192	29178	Eukaryota	Foraminifera
DT02PM03	0.002137	154	2662611	Eukaryota	Preaxostyla
DT02PM03	0.001554	112	2202805	Eukaryota	Olpidiomycota
DT02PM03	0.000541	39	136419	Eukaryota	Cercozoa
DT02PM03	0.000291	21	1736114	Eukaryota	Imbricatea
DT02PM03	0.000069	5	555369	Eukaryota	Tubulinea
DT02PM10	1.302694	92112	5204	Eukaryota	Basidiomycota
DT02PM10	1.169401	82687	4890	Eukaryota	Ascomycota
DT02PM10	0.115389	8159	3041	Eukaryota	Chlorophyta
DT02PM10	0.113974	8059	1913637	Eukaryota	Mucoromycota
DT02PM10	0.052257	3695	4762	Eukaryota	Oomycota
DT02PM10	0.039656	2804	5878	Eukaryota	Ciliophora
DT02PM10	0.030067	2126	33682	Eukaryota	Euglenozoa
DT02PM10	0.027026	1911	5794	Eukaryota	Apicomplexa
DT02PM10	0.026786	1894	4761	Eukaryota	Chytridiomycota
DT02PM10	0.022911	1620	2605435	Eukaryota	Evosea
DT02PM10	0.020959	1482	2763	Eukaryota	Rhodophyta
DT02PM10	0.015429	1091	2836	Eukaryota	Bacillariophyta
DT02PM10	0.013747	972	2830	Eukaryota	Haptophyta
DT02PM10	0.013223	935	1913638	Eukaryota	Zoopagomycota
DT02PM10	0.010324	730	555280	Eukaryota	Discosea
DT02PM10	0.004978	352	2497438	Eukaryota	Perkinsozoa
DT02PM10	0.00478	338	451459	Eukaryota	Blastocladiomycota
DT02PM10	0.004752	336	6029	Eukaryota	Microsporidia
DT02PM10	0.004667	330	2604748	Eukaryota	Endomyxa
DT02PM10	0.004441	314	5752	Eukaryota	Heterolobosea
DT02PM10	0.00355	251	207245	Eukaryota	Fornicata
DT02PM10	0.003182	225	1031332	Eukaryota	Cryptomycota
DT02PM10	0.002956	209	29178	Eukaryota	Foraminifera
DT02PM10	0.00256	181	5719	Eukaryota	Parabasalia
DT02PM10	0.002121	150	2202805	Eukaryota	Olpidiomycota
DT02PM10	0.001725	122	2662611	Eukaryota	Preaxostyla
DT02PM10	0.000622	44	136419	Eukaryota	Cercozoa
DT02PM10	0.000311	22	1736114	Eukaryota	Imbricatea
DT02PM10	0.000226	16	555369	Eukaryota	Tubulinea
DT04PM03	2.819369	191082	4890	Eukaryota	Ascomycota
DT04PM03	1.995198	135224	5204	Eukaryota	Basidiomycota
DT04PM03	0.158451	10739	1913637	Eukaryota	Mucoromycota
DT04PM03	0.10287	6972	3041	Eukaryota	Chlorophyta
DT04PM03	0.05623	3811	5878	Eukaryota	Ciliophora
DT04PM03	0.047938	3249	4762	Eukaryota	Oomycota
DT04PM03	0.030601	2074	33682	Eukaryota	Euglenozoa
DT04PM03	0.030336	2056	4761	Eukaryota	Chytridiomycota
DT04PM03	0.028005	1898	5794	Eukaryota	Apicomplexa
DT04PM03	0.024375	1652	2605435	Eukaryota	Evosea
DT04PM03	0.020288	1375	2763	Eukaryota	Rhodophyta
DT04PM03	0.018871	1279	1913638	Eukaryota	Zoopagomycota
DT04PM03	0.015537	1053	2836	Eukaryota	Bacillariophyta
DT04PM03	0.012896	874	2830	Eukaryota	Haptophyta
DT04PM03	0.008174	554	6029	Eukaryota	Microsporidia
DT04PM03	0.007259	492	555280	Eukaryota	Discosea
DT04PM03	0.00484	328	451459	Eukaryota	Blastocladiomycota
DT04PM03	0.004722	320	5752	Eukaryota	Heterolobosea
DT04PM03	0.004633	314	2604748	Eukaryota	Endomyxa
DT04PM03	0.004559	309	2497438	Eukaryota	Perkinsozoa
DT04PM03	0.003836	260	1031332	Eukaryota	Cryptomycota
DT04PM03	0.003748	254	207245	Eukaryota	Fornicata
DT04PM03	0.003408	231	5719	Eukaryota	Parabasalia
DT04PM03	0.003276	222	29178	Eukaryota	Foraminifera
DT04PM03	0.00273	185	2662611	Eukaryota	Preaxostyla
DT04PM03	0.002021	137	2202805	Eukaryota	Olpidiomycota
DT04PM03	0.00059	40	136419	Eukaryota	Cercozoa
DT04PM03	0.000339	23	1736114	Eukaryota	Imbricatea
DT04PM03	0.000192	13	555369	Eukaryota	Tubulinea
DT04PM07	3.304897	229748	4890	Eukaryota	Ascomycota
DT04PM07	1.504471	104587	5204	Eukaryota	Basidiomycota
DT04PM07	0.137217	9539	1913637	Eukaryota	Mucoromycota
DT04PM07	0.121826	8469	3041	Eukaryota	Chlorophyta
DT04PM07	0.060201	4185	4762	Eukaryota	Oomycota
DT04PM07	0.046852	3257	5878	Eukaryota	Ciliophora
DT04PM07	0.036207	2517	4761	Eukaryota	Chytridiomycota
DT04PM07	0.031517	2191	33682	Eukaryota	Euglenozoa
DT04PM07	0.03064	2130	5794	Eukaryota	Apicomplexa
DT04PM07	0.029575	2056	2605435	Eukaryota	Evosea
DT04PM07	0.021477	1493	2763	Eukaryota	Rhodophyta
DT04PM07	0.02011	1398	1913638	Eukaryota	Zoopagomycota
DT04PM07	0.017161	1193	2836	Eukaryota	Bacillariophyta
DT04PM07	0.015334	1066	2830	Eukaryota	Haptophyta
DT04PM07	0.010832	753	6029	Eukaryota	Microsporidia
DT04PM07	0.009106	633	555280	Eukaryota	Discosea
DT04PM07	0.005855	407	451459	Eukaryota	Blastocladiomycota
DT04PM07	0.00584	406	5752	Eukaryota	Heterolobosea
DT04PM07	0.005682	395	2604748	Eukaryota	Endomyxa
DT04PM07	0.005524	384	2497438	Eukaryota	Perkinsozoa
DT04PM07	0.004689	326	1031332	Eukaryota	Cryptomycota
DT04PM07	0.00397	276	5719	Eukaryota	Parabasalia
DT04PM07	0.003855	268	207245	Eukaryota	Fornicata
DT04PM07	0.003754	261	29178	Eukaryota	Foraminifera
DT04PM07	0.003438	239	2662611	Eukaryota	Preaxostyla
DT04PM07	0.002517	175	2202805	Eukaryota	Olpidiomycota
DT04PM07	0.000489	34	136419	Eukaryota	Cercozoa
DT04PM07	0.000331	23	1736114	Eukaryota	Imbricatea
DT04PM07	0.000187	13	555369	Eukaryota	Tubulinea
DT04PM07	0.000029	2	419944	Eukaryota	Picozoa
DT06PM10	3.522994	228408	4890	Eukaryota	Ascomycota
DT06PM10	0.709618	46007	5204	Eukaryota	Basidiomycota
DT06PM10	0.121666	7888	1913637	Eukaryota	Mucoromycota
DT06PM10	0.102277	6631	3041	Eukaryota	Chlorophyta
DT06PM10	0.041352	2681	4762	Eukaryota	Oomycota
DT06PM10	0.024478	1587	33682	Eukaryota	Euglenozoa
DT06PM10	0.023167	1502	5794	Eukaryota	Apicomplexa
DT06PM10	0.02292	1486	4761	Eukaryota	Chytridiomycota
DT06PM10	0.017892	1160	5878	Eukaryota	Ciliophora
DT06PM10	0.017136	1111	2763	Eukaryota	Rhodophyta
DT06PM10	0.014946	969	2605435	Eukaryota	Evosea
DT06PM10	0.012247	794	1913638	Eukaryota	Zoopagomycota
DT06PM10	0.011614	753	2836	Eukaryota	Bacillariophyta
DT06PM10	0.011275	731	2830	Eukaryota	Haptophyta
DT06PM10	0.005645	366	555280	Eukaryota	Discosea
DT06PM10	0.005152	334	6029	Eukaryota	Microsporidia
DT06PM10	0.004026	261	2497438	Eukaryota	Perkinsozoa
DT06PM10	0.003949	256	451459	Eukaryota	Blastocladiomycota
DT06PM10	0.003208	208	5752	Eukaryota	Heterolobosea
DT06PM10	0.003069	199	207245	Eukaryota	Fornicata
DT06PM10	0.002545	165	2604748	Eukaryota	Endomyxa
DT06PM10	0.002437	158	29178	Eukaryota	Foraminifera
DT06PM10	0.002236	145	5719	Eukaryota	Parabasalia
DT06PM10	0.002144	139	2202805	Eukaryota	Olpidiomycota
DT06PM10	0.00199	129	2662611	Eukaryota	Preaxostyla
DT06PM10	0.001712	111	1031332	Eukaryota	Cryptomycota
DT06PM10	0.000262	17	1736114	Eukaryota	Imbricatea
DT06PM10	0.000154	10	555369	Eukaryota	Tubulinea
DT06PM10	0.000139	9	136419	Eukaryota	Cercozoa
DT06PM10	0.000015	1	419944	Eukaryota	Picozoa
DT08PM01	3.805614	240701	4890	Eukaryota	Ascomycota
DT08PM01	0.811113	51302	5204	Eukaryota	Basidiomycota
DT08PM01	0.134674	8518	1913637	Eukaryota	Mucoromycota
DT08PM01	0.093519	5915	3041	Eukaryota	Chlorophyta
DT08PM01	0.041139	2602	4762	Eukaryota	Oomycota
DT08PM01	0.029771	1883	5794	Eukaryota	Apicomplexa
DT08PM01	0.023415	1481	33682	Eukaryota	Euglenozoa
DT08PM01	0.023289	1473	4761	Eukaryota	Chytridiomycota
DT08PM01	0.021313	1348	5878	Eukaryota	Ciliophora
DT08PM01	0.017328	1096	2605435	Eukaryota	Evosea
DT08PM01	0.015795	999	2763	Eukaryota	Rhodophyta
DT08PM01	0.012901	816	1913638	Eukaryota	Zoopagomycota
DT08PM01	0.011921	754	2836	Eukaryota	Bacillariophyta
DT08PM01	0.010688	676	2830	Eukaryota	Haptophyta
DT08PM01	0.006656	421	555280	Eukaryota	Discosea
DT08PM01	0.004759	301	6029	Eukaryota	Microsporidia
DT08PM01	0.004759	301	451459	Eukaryota	Blastocladiomycota
DT08PM01	0.00381	241	2497438	Eukaryota	Perkinsozoa
DT08PM01	0.003083	195	207245	Eukaryota	Fornicata
DT08PM01	0.002988	189	5752	Eukaryota	Heterolobosea
DT08PM01	0.002783	176	2604748	Eukaryota	Endomyxa
DT08PM01	0.002704	171	5719	Eukaryota	Parabasalia
DT08PM01	0.002561	162	29178	Eukaryota	Foraminifera
DT08PM01	0.002213	140	2662611	Eukaryota	Preaxostyla
DT08PM01	0.001945	123	2202805	Eukaryota	Olpidiomycota
DT08PM01	0.001755	111	1031332	Eukaryota	Cryptomycota
DT08PM01	0.000332	21	1736114	Eukaryota	Imbricatea
DT08PM01	0.000142	9	555369	Eukaryota	Tubulinea
DT08PM01	0.000095	6	136419	Eukaryota	Cercozoa
DT09PM03	3.884866	236173	4890	Eukaryota	Ascomycota
DT09PM03	0.46071	28008	5204	Eukaryota	Basidiomycota
DT09PM03	0.13314	8094	1913637	Eukaryota	Mucoromycota
DT09PM03	0.080651	4903	3041	Eukaryota	Chlorophyta
DT09PM03	0.040449	2459	4762	Eukaryota	Oomycota
DT09PM03	0.032586	1981	5794	Eukaryota	Apicomplexa
DT09PM03	0.022058	1341	33682	Eukaryota	Euglenozoa
DT09PM03	0.021187	1288	4761	Eukaryota	Chytridiomycota
DT09PM03	0.01839	1118	5878	Eukaryota	Ciliophora
DT09PM03	0.016252	988	2763	Eukaryota	Rhodophyta
DT09PM03	0.015758	958	2605435	Eukaryota	Evosea
DT09PM03	0.011794	717	1913638	Eukaryota	Zoopagomycota
DT09PM03	0.01112	676	2836	Eukaryota	Bacillariophyta
DT09PM03	0.009738	592	2830	Eukaryota	Haptophyta
DT09PM03	0.00602	366	555280	Eukaryota	Discosea
DT09PM03	0.004622	281	6029	Eukaryota	Microsporidia
DT09PM03	0.004129	251	2497438	Eukaryota	Perkinsozoa
DT09PM03	0.003898	237	451459	Eukaryota	Blastocladiomycota
DT09PM03	0.003158	192	5752	Eukaryota	Heterolobosea
DT09PM03	0.002615	159	207245	Eukaryota	Fornicata
DT09PM03	0.002533	154	5719	Eukaryota	Parabasalia
DT09PM03	0.002402	146	2604748	Eukaryota	Endomyxa
DT09PM03	0.00199	121	2662611	Eukaryota	Preaxostyla
DT09PM03	0.001711	104	29178	Eukaryota	Foraminifera
DT09PM03	0.001513	92	1031332	Eukaryota	Cryptomycota
DT09PM03	0.001464	89	2202805	Eukaryota	Olpidiomycota
DT09PM03	0.000181	11	136419	Eukaryota	Cercozoa
DT09PM03	0.000132	8	1736114	Eukaryota	Imbricatea
DT09PM03	0.000033	2	555369	Eukaryota	Tubulinea
DT10PM04	2.875381	181924	4890	Eukaryota	Ascomycota
