accession	function_def	DT02PM02	DT02PM03	DT02PM10	DT04PM03	DT04PM07	DT06PM10	DT08PM01	DT09PM03	DT10PM04	DT10PM09	NT02PM01	NT02PM03	NT02PM04	NT02PM10	NT05PM09	NT06PM03	NT06PM04	NT08PM03	NT09PM08	NT10PM03
K23547	sugar transport system ATP-binding protein	0	0	0	0	0	0.83549873	0	0	0	0	0.90205435	0.813917695	0	1.867273298	0.287221477	0	0	6.164183072	0	0
K23548	uptake hydrogenase small subunit [EC:1.12.99.6]	0	1.354635405	0	100.4481002	25.878661975	5.142851969	5.555790149	0	5.251883862	4.709882202	7.225513248	15.237508442	47.673199277	2.08721906	0.262497284	0	8.22851551	6.072234569	0	4.729066268
K23549	uptake hydrogenase large subunit [EC:1.12.99.6]	2.784544957	1.035344796	12.95062141	47.43417105	11.24846836	0.914926848	0	0	0	1.819125851	1.264396406	1.13705369	3.498107941	0	0	0	1.64084237	4.446095389	0	3.926079061
K23552	post-GPI attachment to proteins factor 2	0	3.850655879	0	0	0	5.01188685	1.754593252	5.988789171	3.51858226	44.293266323	1.941261259	5.654908971	12.8751971	1.250378364	0.359540095	0.541611902	5.426256422	0	0.422234378	0.901320782
K23553	post-GPI attachment to proteins factor 3	0	0	0	0	0	5.318559785	0	1.239757941	2.096417772	0	0	4.553431879	3.695121245	3.282864792	0	0	0	10.6455227	0.59428429	10.83489178
K23555	lipase maturation factor 1	85.63828865	154.592392619	10.072522664	25.005176835	76.434533963	243.40668856	248.75697464	290.45094119	225.441359792	124.636760965	257.948646597	240.73154824899999	173.152418384	266.260742647	248.111828324	225.79653445900001	231.722621285	170.696229419	280.383597013	259.677998772
K23562	ER membrane protein complex subunit 1	0	7.07174116	0	0	0	3.404507853	0	1.846351854	2.372659162	66.29610645	9.011673315	9.930709972999999	20.488305845	3.528597797	1.191054159	0.547531157	11.602088848000001	9.032101149	0.570420329	7.510906649
K23564	ER membrane protein complex subunit 3	0	6.113784296	0	0	0	0	0	0	0	35.23689648	0	23.887285738000003	0	4.565932418999999	1.15493708	0.553283	2.53061723	0	0	0
K23565	ER membrane protein complex subunit 4	0	1.232718219	0	0	0	0	4.387786305	0	7.250139638	7.675363589	6.0225074	12.630161108	19.000527044	3.6182671810000002	0	2.783283383	6.057746944	0	0	0
K23566	membrane magnesium transporter 1	0	0	0	0	0	0	0	0	0	17.18654131	0	2.447283553	7.567752903	4.875195161	0	0	3.819376164	0	0	0
K23568	ER membrane protein complex subunit 7	2.409253062	21.480875296	57.28867061	11.031702985	30.79405338	20.164461085	20.622248364	28.174930167	16.308007468	94.96678253	53.379399232	39.376673083	53.569969522	24.124847258	7.268650192	35.022536584	24.238855881	90.90947914	20.652099984000003	21.575489479
K23612	neural Wiskott-Aldrich syndrome protein	0	5.208668529	10.59982401	0	0	0	1.712987713	0	2.141242494	0	1.480674739	0	1.900761389	0	0.91148728	0	0	4.466115819	1.080120915	3.681183826
K23643	protein LSM12	0	0	0	0	0	0	0	0	0	14.26194667	0	0.304228412	0	0	0	0	1.283503365	0	0	0
K23677	MFS transporter, Spinster family, sphingosine-1-phosphate transporter	90.547197106	284.650357865	644.356249493	67.601017861	339.332930322	227.975079913	251.63188460199999	220.416176485	366.617568084	128.835773924	315.657985329	453.804828165	327.311160195	326.642962328	340.179933981	446.113344881	519.56027273	619.163545976	433.901221347	358.91880872
K23678	solute carrier family 66 (lysosomal lysine-arginine transporter), member 1	0	7.011335005	0	0.459290729	0	0	3.253955157	0	6.311587094	93.15187884	1.228007053	18.376650148	10.411487993	1.736368345	0	1.309780416	11.170106413	13.031497843	0	3.420530007
K23679	solute carrier family 66, member 2	0	1.240991495	0	0	0	0	0	0	4.368709518	11.41645943	1.540696721	1.308386352	0.980659737	0	0	1.344942306	8.97336436	0	0	1.173531757
K23683	glycosyltransferase AglD [EC:2.4.1.-]	4.722671789	7.971134788	0	69.68586945	19.742090284	8.075754315	9.049707672	3.101056661	5.047108824	68.47278439	5.8996935630000005	23.987622563	9.663115288	5.19324125	3.487429593	6.815923444	0	1.2485070829999998	5.549620793	30.15560531
K23684	dolichol-phosphate hexosyltransferase [EC:2.4.1.-]	594.025891204	943.774315064	1009.066090499	641.8503199200001	736.257303588	510.597998297	467.08743147	457.590910458	362.988129034	409.774241609	363.508950921	608.006583402	872.951369587	357.50754354	303.937585521	365.423444843	413.354363089	321.094192673	265.871269653	458.209718155
K23700	[histone H3]-lysine36 N-trimethyltransferase [EC:2.1.1.359]	0	4.765899432	1.28165447	0	0	2.9858405039999996	3.354799757	0	5.403436483	65.37617303799999	7.700635311	5.082828328	8.156783188	2.9633926859999997	0.603841336	0	5.7247953119999995	4.262517282	0.382352591	2.858684988
K23719	nuclear mRNA export protein SAC3	0	0	0	0	0	0	0	0	0	0	0.978532871	1.167083132	2.887713454	0.451285498	0.722383474	0	1.119041923	6.500186275	0.40188407	7.136161574
K23734	lipoyl(octanoyl) transferase [EC:2.3.1.181]	1.688254253	20.12988212	55.19413606	0.408258426	77.40313737	2.637440269	10.542665894	6.685227541	11.130411306	0	21.416650118	12.112744762	11.483195638	28.635694520999998	7.264732504	13.227002979	3.601661911	3.003480423	8.787392823	28.453036310999998
K23741	endoplasmic reticulum Man9GlcNAc2 1,2-alpha-mannosidase [EC:3.2.1.209]	0	0	0	0	0	1.612445337	0.764795306	0	0	0	0	0	0	0	1.040632798	0	0	5.417510983	0	6.598947228
K23743	peptidyl-Asp metalloendopeptidase [EC:3.4.24.33]	1.072870504	36.956859640000005	91.487436669	57.90004722	187.67670615	0	0	0	2.34841937	0	0	0	0	0	0	0	0	0	0.182238183	0
K23753	AMP-polyphosphate phosphotransferase [EC:2.7.4.33]	233.258912166	119.071212196	107.837311105	58.588710600999995	65.338315765	39.524708690000004	47.466334793	66.252213789	39.923377769	27.7424497	16.454727152	16.141870073	55.214782104	19.833012952	0.813811146	11.886577263	32.131970169999995	1.720820728	9.46086297	105.57650319300001
K23773	LysR family transcriptional regulator, flagellar master operon regulator	12.31329336	1.882696916	3.643207694	1.579049117	2.714482221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K23775	MarR family transcriptional regulator, organic hydroperoxide resistance regulator	189.304913512	548.502940662	218.892551107	481.138837372	423.93182045599997	460.9728972	432.189395436	384.183307553	319.517079641	160.496433967	395.71519989899997	585.795639716	746.822066931	463.191340221	346.087339055	398.195150049	445.73242387700003	311.96322349	340.696595422	352.078644707
K23777	TetR/AcrR family transcriptional regulator, regulator of cefoperazone and chloramphenicol sensitivity	161.872560482	166.373576583	35.964023419	110.251279528	120.000995764	157.06986526400001	166.382612652	94.007315132	280.960768278	41.762759765	306.332852577	258.099614788	221.059895719	327.033160414	441.28300642299996	262.55883743100003	192.090653564	166.988927357	442.999594398	204.541743676
K23778	TetR/AcrR family transcriptional regulator, regulator of biofilm formation and stress response	35.079587051000004	121.566222285	155.030157545	192.560865228	44.14565329	109.092073035	130.25802233	131.278899739	139.298597775	17.204610997	239.01911453	163.19963922	96.53959442	284.184908333	384.310790449	201.819930787	96.991894958	125.231898127	398.934254074	129.165040574
K23779	XRE family transcriptional regulator, regulator of sulfur utilization	152.269706093	449.568811944	262.63358120600003	508.73805479099997	168.230224528	335.049958852	343.102466336	347.222963534	336.545176586	228.927309578	289.27172868	542.142480173	675.083745839	319.669776775	270.0297373	356.118337858	317.133436217	422.357155295	241.561402482	324.584146687
K23785	serine/threonine-protein kinase RCK2 [EC:2.7.11.1]	2.732974716	2.16695745	0	0.966406173	0	0.513029311	5.7560965710000005	6.543287961	3.863131858	38.76244457	1.046994328	8.015668027	17.91712136	2.068460753	1.921438676	1.097408877	7.6165151479999995	2.884954224	0.480559592	6.142034619
K23786	5'-3' exonuclease [EC:3.1.11.-]	57.874960965	104.35758901	20.905011154	174.329558652	108.09757611500001	33.670927561	35.128202331	35.398595275	31.877793206	11.2767702	20.270657509	63.812616159	113.187571065	28.788261627	13.329020166	14.407448881	21.231611353999998	7.050924703000001	2.9510745149999997	18.31861462
K23787	E3 ubiquitin-protein ligase DMA1/2 [EC:2.3.2.27]	0	2.145297676	0	0	0	0	0	0	1.943097666	0	1.343657076	1.212372925	1.486956928	0.425491547	0	0	0	5.01091909	0	8.299146522
K23788	transmembrane E3 ubiquitin-protein ligase [EC:2.3.2.27]	0.649052747	5.7484047480000005	0	0	0	3.34761568	3.7099864929999997	0.31160964	2.139656388	44.29824103	4.219923006	13.639965602	7.796438192	1.831425609	1.468957168	0	3.488613195	6.519827669	0	8.078085872
K23802	SAC3 family protein LENG8/THP3	0	3.527625713	0	1.100266488	0	5.278829894	6.29666185	0.750600247	5.011664864	36.17520049	4.225925741	13.707011125	28.212625888	3.8187498239999997	1.936804285	0.338507438	9.90536229	2.236966777	0.9433745769999999	2.362922051
K23811	fatty acid omega-hydroxylase [EC:1.14.-.-]	4.519506455	0	0.553373165	41.668928863999994	3.098088838	20.081860439	22.462032479	9.028962687	29.849596287	0	38.518481411	22.953782385	13.087521543000001	36.082025776	48.618212627000005	24.892803248	2.878819126	1.2342020200000001	44.123245573999995	11.469028009
K23812	cytochrome P450 family 150 subfamily A5 [EC:1.14.-.-]	10.365559229	147.873616495	4.204363109	36.836433503	11.143537951	28.880430016000002	55.450093628	10.830317811	74.290302234	10.581548514	124.640512449	61.840340176	45.331033061	164.21338706	234.966631021	93.09093996600001	17.927238602	16.873288158	241.834006362	43.57266508
K23825	F420H(2)-dependent biliverdin reductase [EC:1.3.98.-]	8.10001767	84.800790735	50.731870485	208.059644728	16.575308122	59.173222107	37.913948386	24.941602683	48.527448105000005	0	80.256771234	35.055963602	32.376718602000004	84.030193078	149.31772233499998	53.846426511000004	29.320533345999998	11.51490254	132.770835275	31.171875684
K23842	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	107.181025168	21.254969072999998	36.900044538	144.852033916	33.959943104	54.25188723	41.166477745	17.199127808	40.262487308000004	21.470202502	63.731355902	55.695462335	83.102164972	66.741950221	118.555568814	36.10010431	18.85938715	3.5540965460000002	103.56056841	14.748765319999999
K23856	peroxiredoxin [EC:1.11.1.24]	0	3.024459815	0	0	0	0	0	0	3.746676401	35.54318081	1.099142736	4.722615465	7.240269925	2.502842623	0	0	2.264108077	0	0	0
K23874	4-amino-4-deoxychorismate mutase [EC:5.4.99.67]	0	2.899919088	27.76944444	5.338998039	6.526623919	0	0	0	0	0	0	0	3.987766591	3.986951738	0.023495659	0	0	0	0	0
K23876	(R)-2-hydroxyacyl-CoA dehydratese activating ATPase [EC:5.6.1.9]	0	1.94166346	0	5.538756469	30.87492703	2.795827966	4.402893054	4.591801521	7.595584348999999	0	4.829668675	5.8693772509999995	4.132649572	0.860236434	0.614574952	2.030670753	4.228537643	10.494998584000001	1.439563692	6.162214651999999
K23886	CDGSH iron-sulfur domain-containing protein 3	217.483189482	124.332861382	175.087055458	82.92033132	302.467236321	188.439409711	191.661090191	251.781561448	284.12372141	132.12493392300001	163.289432237	237.620002604	204.559408658	212.782520368	290.246776553	280.833923688	244.052009998	286.498348954	278.187906942	179.943404181
K23887	uric acid-xanthine permease	0	1.03826126	0	0	0	0	0.47902659399999997	1.251705201	1.931565929	23.3139169	4.37888259	12.914640405	9.514189115	2.047806557	0	1.159144993	4.533083698	0	0	0
K23905	peflin	0	0	0	0	0	0	0	0	0	0	0.720672765	1.598995787	3.922287959	4.391514381	0	0	0	4.618260028	0	5.498104085
K23911	retinol-binding protein 3	0.76393811	21.4360912	68.155765554	0	32.489904763	48.190223569	58.802886421000004	37.177487017	51.147942644	8.95276449	65.720054134	66.91796659	82.39232002899999	50.018123305	25.287471179	41.536651334	35.825154999	74.295495564	45.640673044	51.885083356
K23948	NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]	58.563402057	69.282633235	18.269821421	121.57773994499999	140.899631848	68.389502485	74.560541422	55.057925976	95.777577123	239.458550091	70.291722816	58.240571809	60.600874154	93.364219397	147.442148559	110.13357090299999	56.962002049	72.40985082499999	102.364364521	48.794360495999996
K23966	cyclin L	0	11.98202108	9.051955266	0	0	0	0	0	0	0	0	0	0	0	0	0	1.713476993	0	0	0
K23976	L-aspartate semialdehyde sulfurtransferase ferredoxin	0	0	40.74579984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K23977	L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase [EC:2.6.1.117]	0	12.503470005999999	90.313902229000007	0	1.553156764	11.277483367	24.191181197	6.331940638	16.505265185	1.465640975	5.307585066	25.614235442000002	3.330318183	11.630936999	0	8.155918871999999	9.512324577000001	0	0.349343137	8.240866489
K23978	isoamyl acetate esterase [EC:3.1.1.112]	2.808548524	2.151831187	0.489965823	13.935965213	15.64377609	2.948548999	8.262768592	0	2.900592405	79.651770146	3.111536621	19.237042543999998	5.125278305	4.097785286000001	16.904394099	7.304477368	1.810147131	4.663203438	34.600919845	11.753346354
K23980	cysteinylglycine-S-conjugate dipeptidase [EC:3.4.13.23]	43.435866072	129.60606604699998	265.424898837	198.59717149099998	266.76420077	115.814777238	136.901290365	159.930061672	167.95131809	56.321609626	218.035738851	225.107793413	180.493752794	200.897574946	237.170152064	167.335310316	164.587853452	172.137799925	248.638764093	158.019376095
K23983	amicoumacin kinase [EC:2.7.1.230]	0	0	0	0	0	0.927959994	6.666369049	0.628764925	0	0	6.728366	10.26740554	1.419175415	2.343909344	0	0	0	0	1.59779447	0.498165902
K23988	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor / arsenate reductase (thioredoxin) [EC:1.20.4.4]	9.725495443	34.09894002	0	38.16775546	79.4281102	0	2.091358493	0	0	0	1.970427235	8.818836365	38.34338396	1.152580806	0	0.792080647	0	1.034516313	0	0
K23992	1L-myo-inositol 1-phosphate cytidylyltransferase / CDP-L-myo-inositol myo-inositolphosphotransferase [EC:2.7.7.74 2.7.8.34]	1.327904185	0	0	0	1.756429672	7.571891542	7.114850802	2.613854978	8.163524794	3.047570837	15.16656877	3.526293628	5.274323691	14.65800742	15.24737401	13.10356719	2.278527338	7.531278758	5.710887273	4.920660075
K23993	multiphosphoryl transfer protein [EC:2.7.3.9 2.7.1.202]	0	0	0	1.649006989	0	0	0	0	28.30617773	0	0	0	0	0	0	0	0	0	0	0
K23995	lanthanide-dependent methanol dehydrogenase [EC:1.1.2.10]	199.329837951	32.2711732	10.481706318999999	10.803395143	16.602443327	100.14222062099999	92.65140439	57.57470486	107.025816588	259.053644755	128.354564049	78.994791907	74.274078564	122.531356415	146.590882418	119.37479022299999	149.104694153	150.61501655799998	105.127837408	98.344961606
K23997	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]	102.154898013	133.833081265	157.024018692	198.948800724	93.711240949	130.670758505	180.90876948	203.71718991699998	161.079072225	21.166603066	232.90997936099998	183.245731906	148.705514827	232.001786068	270.58454518	231.445223644	207.620177283	172.449958628	251.085192363	166.953215889
K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	114.476329387	128.558514417	128.85089038	72.881025595	28.182540462	98.183738717	97.428397833	36.867241094	96.657212359	37.631928110000004	197.052959665	108.948854992	72.254796329	178.490538213	321.306321576	158.92324911400001	41.715247788	67.055895765	307.635994908	79.199646283
K24017	phosphoribosyl isomerase A [EC:5.3.1.16 5.3.1.24]	77.470687544	5.464211972999999	31.811280972	49.367833947	8.046183167	16.715903572	31.285668974	12.82393446	42.554799821	42.331248491	70.744240161	60.616020189	97.665111293	107.751291802	111.066036856	38.177249757	33.876348877	5.842532019	99.28179983999999	23.128893933
K24029	prolyl 3-hydroxylase /prolyl 3,4-dihydroxylase [EC:1.14.11.-]	0	0	0	0	0	3.743838598	1.569896921	8.162924722	0	0	2.122812297	18.721983481	12.789694191999999	4.128583383	0.750026331	0	2.244552296	0.922383426	0.490641262	2.86265028
K24033	proteasome accessory factor BC	0	22.24915847	0	1.814041972	0	0	0	0	0	0	0	0.330736914	0	0	0	0	0	0	0	0
K24042	methionine synthase / methylenetetrahydrofolate reductase(NADPH) [EC:2.1.1.13 1.5.1.20]	5.386960946	57.100669521	91.93404304399999	2.76307112	6.646915454	68.694000613	80.835416197	155.511434849	59.953566061000004	32.284420940000004	48.341846629	64.398609433	53.265562568	38.041264567	47.645222587	56.521238038	111.18485276700001	134.758831365	68.604054219	74.404479873
K24104	GPN-loop GTPase	0	14.356096447999999	0	0	0	7.598216066999999	2.889583213	4.632331878	7.228696235999999	231.285090992	34.340245398	45.050257022000004	30.930716298	12.771593103	2.361325428	2.8483153949999998	19.805109833	21.225589823	1.9110519209999999	16.669917472
K24105	mutual gliding-motility protein MglA	101.164105607	13.133689326999999	82.906891132	52.61531106499999	112.74537369	64.709372805	66.765803711	50.308558312	38.608423373	95.52339949899999	25.950571369000002	39.103750249	40.394192381	19.820970144	1.215845076	11.079977923000001	29.683987844	0	8.670543665	77.40985943
K24113	PHO85 cyclin-6/7	0	6.135186946999999	10.82938415	0	0	0.547539227	4.036808254	0.991864612	6.571327469	30.11573674	2.6961228139999998	1.627821407	16.26053984	2.588058455	0.008097374	0	4.346278898	4.343734148	1.3469897419999999	7.787157941
K24116	N-acetyl-S-(2-succino)cysteine monooxygenase [EC:1.14.-.-]	69.298038759	83.134779402	49.425910573	133.748565928	172.90724794	123.240250335	158.26884177	114.629757573	148.544394049	149.878723831	189.494256168	179.208757112	141.838775213	181.169637678	220.339211055	154.039911776	123.75072059	137.950822361	223.267631718	157.782161271
K24119	NADH-dependent peroxiredoxin subunit C [EC:1.11.1.26]	46.461453443	7.459208323	5.787927486	44.634898054	4.265614918	5.347714985	21.337584606	8.162271963	28.415785108	4.661864786	26.535175061	19.650873111	6.656633485	22.932855741	35.973741744	36.165149274	51.779558983	58.40497826	42.374793075	34.754301613
